Date,MSCI AC World,MSCI World,MSCI EM,MSCI EM Asia,MSCI EM EMEA,MSCI EM EE,MSCI LATAM,MSCI US,MSCI Europe,MSCI EMU
2016-12-12,821.201,6907.712,1845.647,798.58,402.782,240.024,5759.06,8936.316,7849.288,299.651
2016-12-13,827.521,6962.493,1856.174,801.815,408.344,244.075,5785.586,8996.21,7957.173,303.672
2016-12-14,822.818,6922.405,1846.812,799.991,404.382,241.408,5703.346,8923.31,7927.273,301.991
2016-12-15,817.602,6886.498,1817.015,789.435,393.912,238.92,5589.404,8957.109,7817.541,298.433
2016-12-16,817.491,6887.509,1812.362,787.87,392.821,238.617,5558.708,8943.402,7840.735,299.158
2016-12-19,818.705,6903.845,1801.203,782.165,393.26,238.032,5507.123,8959.937,7852.434,299.949
2016-12-20,819.881,6914.719,1801.603,779.503,397.448,240.35,5546.456,8993.816,7846.951,299.995
2016-12-21,819.359,6909.933,1801.344,778.503,397.982,239.807,5569.923,8972.24,7872.129,301.28
2016-12-22,817.658,6901.736,1783.656,770.501,393.608,238.114,5537.462,8955.437,7872.326,301.61
2016-12-23,818.177,6907.307,1782.095,767.961,391.777,236.629,5632.137,8969.129,7878.494,302.431
2016-12-26,817.985,6904.692,1783.917,767.955,392.096,237.431,5670.395,8969.129,7878.494,302.431
2016-12-27,819.092,6912.895,1788.922,769.864,394.685,239.776,5669.444,8989.631,7885.73,302.88
2016-12-28,815.925,6875.138,1807.04,776.479,400.195,240.699,5746.373,8915.922,7861.316,300.749
2016-12-29,817.783,6885.807,1822.496,779.986,407.923,243.112,5841.55,8914.148,7905.675,302.925
2016-12-30,817.457,6879.162,1830.638,785.432,407.868,244.292,5824.299,8873.983,7975.729,305.49
2017-01-02,818.203,6886.52,1829.834,785.829,407.848,244.478,5789.889,8873.983,8012.843,307.847
2017-01-03,820.915,6905.877,1843.789,789.407,411.387,250.123,5920.911,8949.727,7943.712,303.802
2017-01-04,827.989,6969.542,1850.238,792.278,413.61,249.727,5923.37,9007.737,8004.59,306.275
2017-01-05,832.571,7002.989,1872.114,805.04,411.597,249.31,5983.446,9001.471,8106.212,310.041
2017-01-06,832.927,7006.904,1870.829,804.836,413.198,248.94,5932.159,9037.293,8084.957,309.681
2017-01-09,830.09,6982.731,1865.155,802.335,411.059,246.937,5932.282,9006.46,8028.906,307.871
2017-01-10,831.951,6993.433,1880.573,809.621,414.187,249.196,5960.515,9007.487,8066.403,308.862
2017-01-11,831.488,6988.087,1882.827,814.384,409.463,246.665,5912.158,9032.337,7992.337,305.791
2017-01-12,834.687,7008.902,1903.864,818.59,418.929,250.342,6082.753,9014.05,8080.803,308.932
2017-01-13,836.626,7027.739,1902.478,819.056,418.686,247.175,6035.598,9032.859,8135.569,311.488
2017-01-16,834.079,7010.214,1887.89,811.806,416.366,246.717,6011.448,9032.859,8055.304,308.472
2017-01-17,834.278,7006.701,1900.133,816.846,418.147,247.145,6075.592,9005.424,8108.231,310.163
2017-01-18,835.835,7018.518,1906.533,820.533,419.46,246.667,6061.11,9024.327,8122.432,310.849
2017-01-19,831.483,6980.742,1899.396,818.878,414.57,243.803,6042.077,8992.853,8055.078,308.66
2017-01-20,834.171,7007.175,1896.776,815.825,413.788,243.788,6112.794,9021.077,8101.618,311.216
2017-01-23,834.549,7002.41,1915.659,822.146,416.367,243.365,6271.603,8998.996,8117.299,311.122
2017-01-24,839.041,7038.552,1929.493,826.753,422.398,246.599,6315.133,9059.888,8146.709,312.563
2017-01-25,845.769,7098.483,1937.019,830.738,423.404,249.18,6321.423,9132.224,8242.663,316.081
2017-01-26,845.374,7090.467,1946.799,837.089,423.292,249.757,6308.927,9123.338,8205.163,313.534
2017-01-27,845.179,7089.39,1945.084,835.868,421.521,255.091,6347.202,9116.831,8206.099,313.641
2017-01-30,840.219,7045.411,1939.07,835.652,417.54,250.558,6282.51,9062.309,8110.275,309.34
2017-01-31,839.984,7046.796,1930.908,831.509,416.464,249.278,6268.41,9057.802,8142.066,309.952
2017-02-01,840.873,7051.6,1938.96,835.383,418.957,249.927,6265.146,9062.523,8171.48,310.913
2017-02-02,841.908,7059.254,1943.687,836.476,420.05,250.229,6316.107,9069.221,8183.552,312.938
2017-02-03,846.665,7100.533,1951.5,837.602,423.877,253.45,6391.034,9137.274,8217.321,314.029
2017-02-06,844.034,7071.932,1960.271,846.671,420.392,252.257,6307.965,9118.336,8125.645,309.184
2017-02-07,843.373,7068.597,1953.729,844.003,419.279,251.723,6275.593,9120.62,8107.987,307.755
2017-02-08,845.778,7089.458,1957.712,845.691,417.195,249.429,6342.01,9130.712,8146.66,308.697
2017-02-09,848.482,7111.223,1966.015,849.643,418.205,249.612,6368.106,9184.542,8182.214,310.573
2017-02-10,851.966,7139.665,1975.802,851.081,422.086,251.511,6477.129,9216.863,8165.334,309.302
2017-02-13,856.244,7174.914,1987.098,855.395,425.028,251.928,6526.351,9266.374,8212.45,311.797
2017-02-14,856.355,7177.229,1984.201,855.216,424.311,251.699,6476.74,9306.204,8180.94,310.974
2017-02-15,861.35,7216.978,2000.589,859.603,427.825,252.595,6634.607,9353.425,8217.209,312.311
2017-02-16,863.239,7231.074,2008.898,862.739,432.093,254.14,6634.847,9345.092,8269.439,314.34
2017-02-17,862.581,7231.017,1994.997,859.102,426.526,249.612,6543.587,9361.734,8239.968,312.82
2017-02-20,863.176,7232.34,2004.674,862.172,428.643,249.498,6617.372,9361.734,8248.348,312.871
2017-02-21,866.045,7257.164,2009.556,863.821,429.569,252.846,6653.179,9418.496,8234.598,312.455
2017-02-22,866.402,7255.526,2020.897,870.463,428.058,250.753,6691.597,9408.42,8240.284,312.583
2017-02-23,868.016,7269.603,2023.386,870.106,433.736,251.539,6664.126,9411.003,8274.903,313.371
2017-02-24,865.4,7253.025,2005.208,865.514,426.403,246.235,6539.214,9427.465,8194.506,309.879
2017-02-27,865.485,7256.786,1998.476,862.028,425.265,244.873,6534.721,9439.81,8215.835,311.735
2017-02-28,863.922,7245.763,1990.165,861.79,416.903,240.334,6493.889,9413.932,8240.903,312.872
2017-03-01,871.669,7316.494,1994.983,861.18,422.37,244.702,6536.151,9539.931,8310.979,316.739
2017-03-02,868.538,7288.9,1990.798,860.883,421.899,243.204,6455.957,9484.27,8294.505,315.581
2017-03-03,868.088,7289.676,1979.472,852.573,421.652,243.971,6514.753,9489.023,8316.48,317.829
2017-03-06,867.075,7276.939,1986.735,855.46,423.123,243.746,6549.454,9458.344,8300.58,317.498
2017-03-07,865.173,7257.105,1991.12,860.896,420.323,240.478,6491.199,9431.578,8266.19,316.606
2017-03-08,862.728,7235.53,1987.911,862.872,417.381,239.966,6389.11,9411.733,8252.099,316.234
2017-03-09,862.122,7240.988,1962.686,853.753,408.223,232.524,6304.79,9418.695,8278.007,318.775
2017-03-10,866.644,7280.49,1969.531,854.28,413.739,234.948,6350.286,9450.841,8344.792,321.749
2017-03-13,869.779,7298.33,1995.863,866.59,418.317,237.691,6417.246,9460.109,8385.905,322.432
2017-03-14,867.005,7270.784,1999.15,871.371,416.283,236.752,6344.685,9429.914,8339.587,320.586
2017-03-15,872.097,7315.246,2006.912,871.997,418.274,236.966,6470.682,9509.464,8364.945,321.183
2017-03-16,878.474,7356.596,2049.014,888.584,433.369,244.471,6561.376,9496.122,8518.066,326.992
2017-03-17,878.348,7353.185,2054.046,892.496,433.998,246.626,6517.445,9485.582,8538.736,328.078
2017-03-20,878.016,7343.654,2068.53,896.965,438.843,248.656,6603.253,9465.349,8534.108,327.583
2017-03-21,872.211,7288.361,2070.09,900.84,438.954,248.173,6486.79,9345.991,8535.24,327.959
2017-03-22,870.067,7273.704,2057.633,893.354,437.116,246.978,6514.461,9363.966,8493.411,326.687
2017-03-23,871.183,7283.199,2059.894,895.051,438.328,248.141,6480.652,9353.847,8551.372,329.183
2017-03-24,871.702,7286.893,2062.575,894.407,439.131,248.399,6555.877,9347.373,8551.207,329.682
2017-03-27,871.114,7284.551,2055.362,892.953,431.823,246.501,6569.36,9339.432,8581.019,331.307
2017-03-28,877.35,7338.85,2065.232,897.405,433.543,249.057,6600.73,9406.499,8621.686,333.508
2017-03-29,877.41,7337.654,2069.198,898.735,432.422,248.082,6663.303,9421.06,8559.454,330.678
2017-03-30,878.695,7351.832,2064.487,895.447,434.112,249.364,6649.553,9447.311,8597.386,331.647
2017-03-31,875.067,7328.135,2040.902,890.694,419.407,244.49,6530.939,9427.218,8582.398,332.12
2017-04-03,873.802,7309.764,2055.535,895.773,421.349,246.32,6647.819,9410.655,8506.736,328.733
2017-04-04,874.329,7314.594,2055.822,894.241,423.48,248.297,6677.156,9417.997,8532.402,329.789
2017-04-05,873.136,7299.388,2064.822,899.789,423.537,252.315,6674.087,9388.256,8533.711,329.336
2017-04-06,873.073,7304.369,2052.221,894.661,421.917,252.291,6602.064,9410.823,8547.48,330.523
2017-04-07,872.472,7300.259,2048.731,893.441,418.576,246.537,6625.341,9402.746,8528.963,329.839
2017-04-10,872.85,7307.204,2041.09,890.75,414.834,240.935,6613.961,9410.774,8519.921,328.224
2017-04-11,873.045,7312.273,2033.769,886.373,416.768,240.792,6576.218,9399.7,8542.331,328.077
2017-04-12,871.377,7292.972,2041.93,890.508,421.043,238.598,6533.971,9363.137,8548.539,327.818
2017-04-13,867.738,7254.267,2052.018,894.575,426.272,240.482,6523.772,9301.091,8522.442,326.463
2017-04-14,867.141,7250.924,2046.882,891.917,425.211,238.561,6523.772,9301.091,8522.442,326.463
2017-04-17,873.204,7305.759,2051.862,890.522,428.634,241.59,6637.443,9380.876,8559.074,327.642
2017-04-18,869.076,7271.605,2041.304,885.25,425.556,239.917,6645.742,9355.614,8484.754,325.3
2017-04-19,867.745,7263.533,2031.244,882.331,425.554,240.409,6519.345,9341.537,8516.14,327.332
2017-04-20,873.23,7309.904,2043.058,887.813,428.572,241.844,6533.943,9411.184,8576.626,330.535
2017-04-21,871.689,7292.16,2050.384,893.162,427.264,240.948,6522.583,9382.661,8517.113,327.955
2017-04-24,885.211,7410.0,2071.542,898.532,438.293,248.574,6624.124,9483.97,8841.803,345.383
2017-04-25,890.784,7451.745,2095.653,912.067,441.411,252.275,6615.165,9542.175,8915.441,348.266
2017-04-26,890.992,7453.777,2095.495,914.354,439.888,252.277,6548.31,9538.398,8916.319,346.954
2017-04-27,890.39,7450.739,2089.564,912.961,436.492,249.295,6520.763,9547.809,8890.616,345.51
2017-04-28,889.109,7440.26,2086.005,909.868,437.798,251.321,6533.993,9529.124,8895.484,346.191
2017-05-01,891.073,7457.039,2089.85,910.589,438.887,252.003,6578.68,9547.972,8907.468,347.082
2017-05-02,893.663,7473.232,2108.3,917.701,441.589,252.059,6693.992,9555.525,8965.518,349.34
2017-05-03,892.277,7462.394,2103.311,917.691,437.602,248.228,6645.021,9541.157,8972.011,349.874
2017-05-04,893.308,7477.354,2091.45,916.497,431.17,246.2,6520.827,9545.8,9071.255,355.76
2017-05-05,897.561,7519.009,2087.732,911.48,433.485,246.688,6588.216,9588.027,9172.173,360.453
2017-05-08,898.767,7523.829,2102.475,921.691,432.811,246.551,6552.088,9586.868,9120.609,357.403
2017-05-09,897.746,7508.951,2114.366,925.907,435.635,247.29,6621.779,9577.481,9129.598,356.836
2017-05-10,899.486,7521.058,2123.984,926.556,440.87,250.263,6734.752,9591.583,9129.299,356.156
2017-05-11,898.416,7506.008,2135.216,933.352,440.715,249.236,6739.659,9572.738,9093.102,354.285
2017-05-12,899.464,7513.91,2139.643,932.913,442.055,248.762,6839.652,9559.431,9171.99,357.573
2017-05-15,904.151,7550.494,2156.583,938.699,447.33,253.296,6925.466,9607.093,9234.013,360.648
2017-05-16,906.899,7571.705,2167.06,943.823,448.719,253.354,6950.744,9601.605,9328.833,364.566
2017-05-17,896.457,7479.489,2153.456,940.007,445.402,250.817,6832.858,9429.818,9274.298,361.038
2017-05-18,893.948,7475.034,2110.285,932.67,439.145,246.042,6195.013,9465.134,9213.585,358.313
2017-05-19,900.567,7530.26,2126.187,936.435,444.234,248.966,6338.771,9529.335,9323.341,363.444
2017-05-22,905.808,7571.916,2143.442,946.921,446.589,249.826,6298.634,9579.538,9364.35,364.791
2017-05-23,906.68,7579.285,2145.335,943.337,451.88,250.559,6391.73,9596.661,9369.531,365.922
2017-05-24,907.287,7584.429,2146.623,942.703,452.026,249.603,6445.123,9622.721,9341.737,364.361
2017-05-25,911.201,7612.198,2167.017,954.904,453.522,251.11,6428.023,9666.395,9360.595,365.219
2017-05-26,910.543,7603.569,2172.509,957.058,451.06,246.907,6518.864,9670.553,9316.774,363.952
2017-05-29,910.192,7601.932,2168.761,956.781,449.647,248.519,6464.657,9670.553,9311.856,363.325
2017-05-30,909.253,7596.314,2161.507,954.09,446.25,246.656,6456.548,9660.876,9296.829,362.563
2017-05-31,909.529,7604.861,2148.112,951.194,438.689,242.86,6382.614,9659.082,9345.565,364.371
2017-06-01,914.833,7651.666,2155.154,954.52,439.36,241.118,6408.975,9736.99,9371.752,365.802
2017-06-02,920.671,7700.06,2169.865,960.847,444.779,243.142,6417.064,9772.659,9435.243,369.619
2017-06-05,919.529,7686.818,2175.424,964.992,443.71,241.598,6406.066,9759.502,9408.578,367.681
2017-06-06,916.992,7664.465,2171.983,964.139,438.941,241.674,6442.031,9731.292,9359.141,365.977
2017-06-07,917.526,7669.544,2171.873,964.631,436.318,240.853,6466.799,9748.265,9349.97,365.89
2017-06-08,916.783,7659.114,2179.559,971.358,434.867,241.718,6411.933,9752.274,9319.152,365.441
2017-06-09,916.113,7653.617,2177.73,969.566,437.47,241.787,6392.141,9739.953,9321.693,366.499
2017-06-12,913.523,7638.007,2158.101,959.544,435.468,240.983,6350.635,9731.547,9251.416,363.208
2017-06-13,918.039,7679.28,2160.905,961.158,435.93,241.48,6346.162,9780.507,9302.075,365.133
2017-06-14,919.257,7686.968,2169.367,963.045,438.732,239.75,6425.879,9770.768,9331.488,366.884
2017-06-15,912.427,7632.194,2148.034,956.217,426.948,234.221,6391.4,9749.817,9196.544,360.477
2017-06-16,915.226,7659.016,2147.012,955.132,428.096,235.434,6389.183,9752.196,9296.767,364.268
2017-06-19,921.878,7712.171,2168.208,966.07,431.334,237.578,6410.124,9832.498,9353.285,366.608
2017-06-20,915.568,7656.666,2159.429,967.233,424.064,233.388,6281.673,9766.564,9251.375,363.31
2017-06-21,914.343,7647.172,2154.858,964.438,425.666,233.288,6253.365,9762.761,9247.128,363.293
2017-06-22,915.36,7653.531,2162.052,968.466,425.801,233.218,6265.143,9760.124,9259.897,363.424
2017-06-23,917.129,7667.424,2168.228,969.657,430.335,235.249,6286.267,9777.351,9273.11,363.343
2017-06-26,919.109,7677.427,2187.543,978.017,432.039,236.336,6391.219,9780.647,9311.705,365.053
2017-06-27,914.702,7638.188,2182.471,975.818,432.493,239.615,6347.693,9699.892,9312.656,365.021
2017-06-28,920.469,7696.738,2172.988,969.407,431.733,239.407,6386.093,9788.213,9371.901,367.433
2017-06-29,915.672,7649.352,2177.943,972.781,430.514,239.778,6393.931,9703.969,9299.697,363.146
2017-06-30,914.042,7637.015,2171.195,968.524,429.052,238.763,6425.576,9719.6,9246.181,360.418
2017-07-03,916.298,7654.039,2180.635,972.848,430.085,240.284,6463.898,9741.918,9317.814,364.001
2017-07-04,914.842,7647.429,2164.734,963.781,428.555,240.671,6466.049,9741.918,9276.341,362.462
2017-07-05,915.896,7654.122,2171.975,970.082,426.055,239.354,6436.324,9755.307,9273.49,362.072
2017-07-06,911.027,7610.888,2166.129,967.282,426.858,241.378,6391.636,9664.698,9274.335,362.898
2017-07-07,912.449,7627.601,2158.675,963.473,423.352,239.635,6424.929,9727.753,9255.717,362.41
2017-07-10,914.826,7643.26,2173.742,968.124,426.479,241.639,6548.582,9737.252,9287.575,363.914
2017-07-11,915.162,7637.602,2193.517,978.919,425.961,241.318,6608.026,9731.974,9252.879,363.548
2017-07-12,923.706,7706.539,2219.296,986.264,437.742,246.357,6728.845,9802.87,9397.811,368.645
2017-07-13,926.626,7722.959,2244.117,997.853,441.904,247.37,6795.168,9821.352,9413.519,369.552
2017-07-14,932.009,7767.449,2258.003,1001.062,449.752,250.402,6862.809,9866.985,9465.108,371.101
2017-07-17,932.713,7769.623,2267.99,1004.974,453.663,251.093,6879.228,9866.354,9482.032,371.397
2017-07-18,933.373,7774.002,2272.114,1008.219,450.787,250.878,6901.89,9872.895,9464.273,371.185
2017-07-19,937.936,7809.926,2287.897,1014.811,457.318,253.406,6905.436,9927.988,9485.602,371.193
2017-07-20,939.913,7829.182,2286.438,1013.72,457.076,253.696,6917.607,9928.111,9546.246,374.47
2017-07-21,938.087,7811.109,2288.419,1015.171,456.147,250.899,6924.634,9924.392,9466.405,370.233
2017-07-24,936.894,7795.896,2297.375,1020.95,455.816,248.457,6918.396,9916.898,9432.495,369.624
2017-07-25,939.083,7818.89,2292.004,1018.299,453.617,247.787,6932.742,9945.866,9490.053,372.098
2017-07-26,939.714,7824.148,2293.533,1019.146,456.153,250.016,6891.07,9947.574,9511.573,373.313
2017-07-27,941.183,7831.495,2308.092,1026.476,458.097,252.147,6917.933,9937.901,9528.448,374.551
2017-07-28,939.243,7819.0,2295.157,1018.141,457.602,250.965,6943.63,9924.658,9498.87,373.979
2017-07-31,939.919,7822.147,2302.362,1023.411,454.848,251.542,6958.596,9917.617,9522.93,373.835
2017-08-01,944.169,7859.377,2308.602,1025.578,454.306,252.837,7032.926,9941.446,9599.198,377.32
2017-08-02,944.361,7860.153,2310.925,1026.893,454.626,253.647,7031.299,9945.517,9597.873,377.192
2017-08-03,943.286,7855.574,2298.472,1019.219,454.848,255.163,7029.936,9926.234,9629.436,378.927
2017-08-04,943.254,7852.118,2305.557,1023.939,454.115,254.171,7027.614,9945.092,9619.571,379.028
2017-08-07,945.797,7868.175,2323.265,1030.375,461.0,256.236,7077.2,9961.385,9642.688,380.449
2017-08-08,944.094,7848.998,2330.327,1033.941,463.291,258.764,7065.804,9938.163,9613.669,379.481
2017-08-09,941.093,7829.879,2309.821,1024.895,457.108,256.29,7039.111,9933.272,9546.825,375.219
2017-08-10,931.149,7748.308,2282.809,1010.766,455.728,254.621,6970.388,9791.673,9468.698,372.117
2017-08-11,928.78,7738.837,2254.005,995.818,449.772,252.336,6972.404,9806.44,9404.484,370.3
2017-08-14,936.235,7798.547,2277.511,1005.484,455.855,254.389,7048.52,9905.646,9497.41,374.729
2017-08-15,934.826,7786.279,2275.272,1006.614,451.695,252.547,7024.466,9901.529,9454.166,373.595
2017-08-16,937.888,7807.529,2292.278,1012.531,457.028,254.099,7105.312,9919.703,9505.174,375.809
2017-08-17,930.792,7737.677,2299.125,1017.55,457.487,254.025,7064.207,9767.232,9483.477,374.978
2017-08-18,927.946,7714.507,2290.986,1012.603,456.098,252.569,7088.006,9749.098,9423.368,373.231
2017-08-21,929.162,7721.958,2299.967,1014.938,459.183,255.104,7156.99,9760.43,9438.687,373.284
2017-08-22,935.622,7774.193,2319.209,1023.499,461.602,256.52,7239.537,9859.157,9473.733,374.813
2017-08-23,934.73,7762.718,2326.107,1026.524,463.802,258.036,7247.049,9828.558,9469.06,374.769
2017-08-24,934.423,7753.184,2341.025,1032.283,466.927,260.663,7323.316,9811.657,9478.814,374.797
2017-08-25,936.87,7773.376,2347.391,1034.099,470.959,263.229,7332.915,9827.791,9522.032,376.275
2017-08-28,937.602,7780.527,2346.817,1033.58,473.308,266.907,7297.606,9832.359,9544.284,377.138
2017-08-29,936.794,7776.611,2338.546,1029.05,472.593,265.672,7289.808,9841.252,9502.252,375.254
2017-08-30,938.689,7787.876,2353.273,1038.746,472.375,268.356,7266.13,9890.557,9479.726,373.907
2017-08-31,943.98,7837.108,2354.577,1038.011,474.871,270.37,7281.881,9950.135,9530.009,375.296
2017-09-01,946.978,7861.772,2362.577,1039.47,476.854,271.11,7381.485,9971.376,9579.748,377.22
2017-09-04,945.137,7852.069,2345.48,1031.388,473.199,269.991,7353.815,9971.376,9556.483,376.732
2017-09-05,941.626,7817.442,2348.997,1032.629,474.3,271.58,7369.883,9895.666,9551.61,376.356
2017-09-06,943.403,7835.664,2345.661,1029.143,472.991,272.227,7450.321,9925.383,9571.253,377.84
2017-09-07,946.656,7859.407,2361.085,1036.79,474.895,273.099,7486.211,9924.78,9654.708,381.169
2017-09-08,946.772,7859.432,2363.471,1040.108,472.407,273.571,7457.376,9910.726,9678.325,381.876
2017-09-11,955.042,7929.39,2381.184,1047.125,474.606,275.452,7567.897,10018.634,9749.52,385.727
2017-09-12,958.08,7954.985,2387.929,1052.592,473.313,274.629,7538.009,10054.204,9776.486,386.559
2017-09-13,957.18,7948.991,2382.374,1052.24,468.993,272.918,7495.547,10060.648,9745.4,385.984
2017-09-14,956.018,7937.527,2383.548,1052.702,469.329,273.877,7499.58,10053.365,9719.056,384.674
2017-09-15,958.15,7955.358,2388.57,1054.982,466.876,273.754,7574.465,10073.233,9763.581,386.529
2017-09-18,960.533,7967.297,2412.099,1069.773,464.986,273.25,7591.908,10090.065,9789.882,387.765
2017-09-19,962.55,7989.46,2404.983,1066.381,463.397,272.197,7582.659,10100.444,9813.51,388.902
2017-09-20,963.941,8000.125,2410.431,1067.765,466.27,274.214,7607.876,10106.47,9825.088,388.815
2017-09-21,960.023,7966.98,2402.041,1065.224,463.617,272.572,7553.508,10076.247,9791.527,387.535
2017-09-22,961.241,7984.161,2389.252,1056.02,466.063,274.085,7564.617,10084.004,9838.01,389.258
2017-09-25,957.512,7962.548,2359.001,1041.754,462.428,274.534,7463.623,10060.231,9776.635,385.56
2017-09-26,954.239,7939.605,2341.359,1035.159,456.737,272.525,7400.592,10061.396,9699.784,382.394
2017-09-27,956.704,7964.244,2338.169,1037.155,451.943,271.685,7330.912,10102.918,9709.125,383.28
2017-09-28,958.097,7983.119,2325.275,1029.364,452.643,272.01,7315.034,10115.317,9770.691,385.979
2017-09-29,962.57,8016.091,2345.749,1037.929,456.737,274.546,7397.147,10153.05,9845.983,389.831
2017-10-02,964.478,8032.819,2348.516,1040.612,454.115,273.244,7404.877,10193.508,9824.95,388.108
2017-10-03,968.057,8052.884,2379.06,1053.909,455.809,273.337,7585.747,10214.756,9854.713,389.229
2017-10-04,969.157,8058.461,2389.769,1057.984,460.104,274.521,7606.166,10227.711,9852.343,388.276
2017-10-05,971.601,8080.587,2391.753,1058.721,460.904,275.774,7610.584,10286.562,9833.458,388.509
2017-10-06,970.903,8073.657,2392.556,1062.877,459.393,274.792,7493.2,10278.538,9809.076,387.922
2017-10-09,970.247,8070.042,2386.812,1061.886,457.35,275.14,7430.577,10258.422,9832.08,388.828
2017-10-10,975.103,8103.993,2413.185,1072.417,464.465,277.441,7523.195,10281.188,9896.496,390.561
2017-10-11,976.897,8116.215,2423.646,1077.332,469.06,280.651,7499.315,10299.841,9919.869,392.689
2017-10-12,977.057,8113.528,2433.027,1081.951,472.307,280.613,7485.244,10282.923,9926.967,392.869
2017-10-13,979.367,8131.109,2442.371,1084.425,477.297,282.445,7523.524,10290.454,9946.319,392.641
2017-10-16,980.787,8138.746,2455.197,1092.145,479.581,283.523,7487.455,10307.713,9914.732,391.356
2017-10-17,979.082,8128.638,2441.893,1087.963,473.737,280.928,7436.502,10314.882,9854.494,389.934
2017-10-18,980.543,8141.147,2444.691,1088.833,472.545,280.984,7490.738,10322.581,9903.533,392.251
2017-10-19,980.782,8153.091,2422.975,1076.322,471.779,278.859,7474.56,10328.597,9911.387,392.734
2017-10-20,982.087,8162.654,2429.072,1082.903,467.849,277.203,7432.387,10381.764,9881.797,391.292
2017-10-23,979.365,8140.699,2420.848,1081.53,465.193,276.128,7336.261,10339.68,9861.63,390.235
2017-10-24,979.679,8146.136,2415.292,1079.421,463.539,275.146,7315.217,10356.431,9841.45,391.059
2017-10-25,976.418,8114.67,2417.0,1081.676,460.759,274.42,7317.121,10307.853,9824.054,390.737
2017-10-26,976.77,8123.728,2404.145,1077.368,456.332,273.085,7256.657,10324.529,9838.129,392.043
2017-10-27,980.804,8159.711,2408.625,1079.955,457.781,273.512,7236.762,10406.652,9792.559,389.223
2017-10-30,981.399,8160.154,2420.171,1085.992,463.165,275.529,7180.883,10372.568,9842.039,391.748
2017-10-31,982.78,8169.601,2428.129,1092.911,461.404,274.495,7131.52,10385.544,9893.424,393.517
2017-11-01,985.667,8187.198,2449.602,1104.814,465.909,276.586,7099.161,10400.575,9902.38,394.974
2017-11-02,986.47,8196.339,2446.066,1102.549,465.914,275.613,7103.152,10401.738,9910.947,396.347
2017-11-03,987.356,8205.748,2443.676,1105.139,460.527,272.45,7040.023,10437.071,9887.314,394.548
2017-11-06,988.468,8211.512,2454.208,1108.161,463.054,273.852,7129.07,10451.859,9876.715,392.957
2017-11-07,988.849,8211.67,2461.884,1113.555,467.45,281.058,7023.194,10448.505,9819.915,390.56
2017-11-08,990.551,8227.561,2462.205,1110.085,467.6,281.347,7164.489,10464.074,9826.697,390.786
2017-11-09,987.152,8196.361,2460.395,1111.622,466.689,283.154,7076.886,10427.182,9756.801,387.922
2017-11-10,985.896,8189.633,2448.969,1108.28,462.966,281.596,7000.239,10422.876,9751.987,387.439
2017-11-13,983.559,8172.635,2437.775,1104.125,459.236,279.807,6961.201,10433.324,9693.797,385.384
2017-11-14,981.548,8158.487,2427.063,1100.352,459.99,278.688,6838.802,10410.788,9707.537,386.639
2017-11-15,976.302,8116.041,2411.497,1093.192,456.613,274.714,6806.618,10356.451,9698.151,386.716
2017-11-16,984.344,8177.95,2442.405,1105.53,462.5,276.368,6958.998,10444.805,9747.335,388.277
2017-11-17,984.39,8167.595,2466.522,1114.126,470.567,278.67,7056.491,10422.158,9726.663,386.849
2017-11-20,985.492,8178.314,2465.763,1114.033,471.472,278.75,7025.747,10436.902,9765.239,387.465
2017-11-21,991.931,8224.477,2498.145,1127.784,478.008,282.938,7146.425,10504.873,9787.946,388.488
2017-11-22,993.81,8236.615,2510.557,1134.197,479.892,285.928,7158.883,10498.204,9812.168,388.705
2017-11-23,994.808,8250.145,2501.323,1129.919,476.122,286.291,7172.578,10498.204,9861.352,391.453
2017-11-24,997.696,8275.539,2505.354,1132.082,477.122,287.632,7166.521,10521.063,9927.368,395.325
2017-11-27,995.124,8260.925,2483.895,1118.496,479.535,286.859,7141.826,10516.762,9865.9,392.898
2017-11-28,999.978,8304.519,2488.628,1120.584,481.364,286.197,7140.827,10618.85,9883.274,393.327
2017-11-29,999.401,8303.959,2477.752,1116.145,480.184,281.745,7075.129,10614.277,9890.854,393.416
2017-11-30,1002.254,8350.802,2433.136,1094.191,477.262,279.384,6918.479,10701.685,9917.079,394.654
2017-12-01,998.367,8318.903,2422.61,1089.596,471.724,277.851,6945.614,10680.454,9800.648,388.605
2017-12-04,999.28,8321.553,2435.814,1093.417,478.069,279.527,6999.79,10664.461,9876.524,392.864
2017-12-05,996.182,8296.504,2426.591,1088.473,477.585,279.102,6981.399,10625.126,9845.175,392.175
2017-12-06,992.18,8274.893,2390.894,1070.768,469.053,277.788,6973.23,10622.695,9807.995,389.999
2017-12-07,994.507,8297.454,2389.512,1074.606,465.352,275.99,6853.517,10657.7,9811.12,391.298
2017-12-08,999.846,8337.756,2411.738,1087.041,466.518,276.137,6877.08,10717.768,9849.354,392.201
2017-12-11,1004.131,8369.135,2431.728,1096.216,470.592,279.857,6923.782,10752.713,9883.542,392.886
2017-12-12,1004.323,8378.365,2415.288,1088.096,466.673,281.06,6918.495,10768.697,9897.171,392.521
2017-12-13,1005.409,8382.285,2429.296,1094.47,469.468,280.272,6954.521,10763.866,9896.374,391.549
2017-12-14,1002.865,8355.917,2434.572,1097.137,474.377,283.307,6887.999,10721.814,9864.825,389.749
2017-12-15,1006.028,8388.329,2428.82,1092.712,475.033,281.641,6912.695,10817.985,9840.32,389.289
